0.0 0
0.0905768 3400
0.0905768 3400
0.18279 3740
0.185942 4080
0.189094 4420
0.197013 4420
0.197013 1870
0.292297 1931
0.379778 1990
0.38293 2048
0.471948 2104
0.4751 2158
0.478252 2211
0.565694 2263
0.568846 2314
0.571998 2363
0.659441 2411
0.662593 2458
0.665745 2505
0.753187 2551
0.756339 2596
0.759491 2640
0.845358 2683
0.84851 2726
0.851662 2768
0.937528 2809
0.94068 2850
0.943832 2890
0.946984 2930
1.03127 2969
1.03443 3007
1.03758 3045
1.04073 3082
1.12502 3119
1.12817 3156
1.13132 3192
1.13448 3228
1.21719 3263
1.22034 3298
1.2235 3333
1.22665 3367
1.30936 3401
1.31251 3434
1.31567 3467
1.31882 3500
1.40153 3533
1.40468 3565
1.4126 3565
1.4126 1360
1.50635 1445
1.59541 1525
1.59856 1600
1.68915 1672
1.6923 1741
1.7829 1807
1.78605 1870
1.87507 1931
1.87822 1990
1.96724 2048
1.97039 2104
2.05941 2158
2.06256 2211
2.06571 2263
2.15316 2314
2.15631 2363
2.15946 2411
2.2469 2458
2.25005 2505
2.25321 2551
2.33907 2596
2.34222 2640
2.34538 2683
2.43124 2726
2.4344 2768
2.43755 2809
2.52341 2850
2.52657 2890
2.52972 2930
2.53287 2969
2.61716 3007
2.62031 3045
2.62346 3082
2.62662 3119
2.71091 3156
2.71406 3192
2.71721 3228
2.80469 3228
2.80469 1190
2.89686 1287
2.98749 1376
3.07966 1460
3.08282 1539
3.17341 1614
3.17656 1685
3.26716 1753
3.27031 1818
3.3609 1881
3.36406 1942
3.45307 2001
3.45623 2058
3.54524 2114
3.5484 2168
3.55155 2221
3.63899 2273
3.64214 2323
3.6453 2372
3.73274 2420
3.73589 2467
3.73904 2513
3.82648 2559
3.82964 2604
3.83279 2648
3.91865 2691
3.92181 2733
3.92496 2775
4.01082 2816
4.01398 2857
4.01713 2897
4.02028 2936
4.10457 2975
4.10772 3013
4.11088 3051
4.11403 3088
4.19832 3125
4.20147 3161
4.20462 3197
4.2921 1190
4.38427 1287
4.47491 1376
4.56708 1460
4.57023 1539
4.66082 1614
4.66397 1685
4.75457 1753
4.75772 1818
4.84832 1881
4.85147 1942
4.94049 2001
4.94364 2058
5.03266 2114
5.03581 2168
5.03896 2221
5.1264 2273
5.12955 2323
5.13271 2372
5.22015 2420
5.2233 2467
5.22645 2513
5.3139 2559
5.31705 2604
5.3202 2648
5.40607 2691
5.40922 2733
5.41237 2775
5.49824 2816
5.50139 2857
5.50454 2897
5.50769 2936
5.59198 2975
5.59513 3013
5.59829 3051
5.60144 3088
5.68573 3125
5.68888 3161
5.69203 3197
5.69518 3233
5.7779 3268
5.78105 3303
5.7842 3337
5.78736 3371
5.87007 3405
5.87322 3438
5.87637 3471
5.87953 3504
5.96224 3536
5.96539 3568
5.96854 3600
5.9717 3632
5.97485 3663
6.05599 3694
6.05914 3725
6.06229 3756
6.06544 3786
6.06859 3816
6.14973 3846
6.15288 3876
6.15604 3905
6.15919 3934
6.16234 3963
6.2419 3992
6.24506 4020
6.24821 4048
6.25136 4076
6.25451 4104
6.33407 4132
6.33723 4159
6.34038 4186
6.34353 4213
6.34668 4240
6.34983 4267
6.42782 4294
6.43097 4320
6.43412 4346
6.43728 4372
6.44043 4398
6.44358 4424
6.52157 4450
6.52472 4475
6.52787 4500
6.53102 4525
6.53417 4550
6.53733 4575
6.61374 4600
6.61689 4625
6.62004 4649
6.62319 4673
6.62634 4697
6.6295 4721
6.70591 4745
6.70906 4769
6.71221 4793
6.71536 4817
6.71852 4840
6.72167 4863
6.79808 4886
6.80123 4909
6.80438 4932
6.80753 4955
6.81069 4978
6.81384 5001
6.81699 5024
6.89182 5047
6.89498 5069
6.89813 5091
6.90128 5113
6.90443 5135
6.90758 5157
6.91074 5179
6.98557 5201
6.98872 5223
6.99187 5245
6.99503 5267
6.99818 5288
7.00133 5309
7.00448 5330
7.07774 5351
7.08089 5372
7.08404 5393
7.0872 5414
7.09035 5435
7.0935 5456
7.09665 5477
7.16991 5498
7.17306 5519
7.17622 5539
7.17937 5559
7.18252 5579
7.18567 5599
7.18882 5619
7.19198 5639
7.26366 5659
7.26681 5679
7.26996 5699
7.27311 5719
7.27627 5739
7.27942 5759
7.28257 5779
7.28572 5799
7.3574 5818
7.36056 5837
7.36371 5856
7.36686 5875
7.37001 5894
7.37316 5913
7.37632 5932
7.37947 5951
7.44957 5970
7.45273 5989
7.45588 6008
7.45903 6027
7.46218 6046
7.46533 6065
7.46849 6084
7.47164 6103
7.54174 6121
7.5449 6139
7.54805 6157
7.5512 6175
7.55435 6193
7.5575 6211
7.56066 6229
7.56381 6247
7.63392 6265
7.63707 6283
7.64022 6301
7.64337 6319
7.64652 6337
7.64968 6355
7.65283 6373
7.65598 6391
7.65913 6409
7.72766 6427
7.73081 6444
7.73397 6461
7.73712 6478
7.74027 6495
7.74342 6512
7.74657 6529
7.74973 6546
7.75288 6563
7.8246 6563
7.8246 2890
7.93414 2930
7.9373 2969
7.94045 3007
8.00744 3045
8.02631 3082
8.03104 3119
8.03419 3156
8.10119 3192
8.12006 3228
8.12321 3263
8.1934 3263
8.1934 1190
8.31082 1287
8.37777 1376
8.46994 1460
8.4731 1539
8.56369 1614
8.56684 1685
8.65744 1753
8.66059 1818
8.75118 1881
8.75434 1942
8.84335 2001
8.84651 2058
8.93552 2114
8.93868 2168
8.94183 2221
9.02927 2273
9.03242 2323
9.03558 2372
9.12302 2420
9.12617 2467
9.12932 2513
9.21676 2559
9.21992 2604
9.22307 2648
9.30893 2691
9.31209 2733
9.31524 2775
9.4011 2816
9.40426 2857
9.40741 2897
